SGP_VRaw,SGP_NRaw,SGP_Vin,SGP_Nin,STC_CO2,STC_Temp,ENS_VOC,MiCO,MiNO2,MiNH3,GMVOC,GMODO,GMSMO,GMETH,GMH2S,Label
21829,8966,152,1,-9.05,0,44,4639,21966,172,1473,32767,13790,19391,16666,2
21822,8967,153,1,-9.18,0,34,4674,21963,172,1474,32767,13788,19382,16671,2
21825,8964,154,1,-9.07,0,34,4706,21963,173,1475,32767,13790,19382,16671,2
21821,8965,155,1,-9.16,0,37,4738,21961,173,1476,32767,13788,19380,16675,2
21818,8960,156,1,-9.11,0,39,4762,21966,173,1477,32767,13788,19375,16675,2
21821,8965,156,1,-9.18,0,36,4745,21967,173,1477,32767,13787,19366,16677,2
21825,8974,156,1,-9.25,0,36,4736,21967,173,1477,32767,13787,19362,16677,2
21839,8968,156,1,-9.16,0,40,4696,21964,173,1476,32767,13783,19353,16677,2
21830,8962,156,1,-9.16,0,38,4687,21960,173,1476,32767,13783,19346,16676,2
21822,8964,156,1,-9.29,0,39,4683,21957,173,1476,32767,13782,19349,16676,2
21828,8971,155,1,-9.04,0,39,4711,21954,173,1476,32767,13780,19353,16674,2
21830,8956,154,1,-9.24,0,39,4758,21956,173,1476,32767,13783,19351,16679,2
21834,8959,154,1,-9.09,0,30,4787,21960,174,1478,32767,13781,19343,16680,2
21832,8965,153,1,-9.36,0,31,4828,21966,174,1480,32767,13782,19345,16686,2
21843,8964,152,1,-9.36,0,40,4854,21975,175,1482,32767,13781,19347,16684,2
21837,8965,151,1,-9.05,0,40,4881,21984,175,1484,32767,13783,19348,16688,2
21837,8960,150,1,-9.25,0,41,4917,21994,175,1486,32767,13786,19352,16694,2
21846,8962,149,1,-9.42,0,38,4939,22005,175,1488,32767,13785,19360,16697,2
21849,8963,148,1,-9.27,0,34,4975,22016,176,1490,32767,13784,19353,16697,2
21846,8961,146,1,-9.1,0,38,4984,22029,176,1492,32767,13786,19348,16700,2
21853,8963,145,1,-9.27,0,34,4998,22044,176,1494,32767,13790,19352,16702,2
21857,8963,144,1,-9.38,0,37,4984,22056,176,1495,32767,13790,19343,16705,2
21868,8965,142,1,-9.21,0,38,4960,22063,176,1495,32767,13780,19333,16703,2
21878,8958,141,1,-9.5,0,44,4925,22063,176,1494,32767,13772,19292,16694,2
21868,8955,140,1,-9.11,0,45,4906,22061,176,1493,32767,13776,19302,16699,2
21878,8961,138,1,-8.92,0,44,4890,22061,176,1493,32767,13783,19311,16701,2
21865,8962,137,1,-9.29,0,48,4892,22063,176,1493,32767,13784,19313,16708,2
21877,8956,136,1,-9.19,0,47,4895,22069,176,1493,32767,13786,19314,16707,2
21875,8957,135,1,-9.19,0,42,4919,22072,176,1494,32767,13788,19318,16712,2
21877,8963,134,1,-9.19,0,41,4933,22080,176,1495,32767,13791,19321,16713,2
21877,8957,134,1,-9.16,0,45,4977,22087,176,1496,32767,13795,19321,16719,2
21872,8957,133,1,-9.44,0,38,4995,22097,176,1498,32767,13792,19330,16718,2
21884,8960,133,1,-9.04,0,36,5039,22106,177,1500,32767,13794,19330,16722,2
21883,8959,132,1,-9.41,0,35,5074,22116,177,1503,32767,13795,19336,16721,2
21878,8956,132,1,-9.04,0,37,5121,22132,178,1505,32767,13794,19340,16730,2
21891,8948,132,1,-9.28,0,44,5162,22145,178,1508,32767,13798,19337,16728,2
21883,8955,131,1,-9.2,0,46,5188,22160,179,1511,32767,13797,19343,16733,2
21904,8963,131,1,-9.4,0,40,5213,22178,179,1514,32767,13798,19340,16733,2
21895,8955,131,1,-9.4,0,36,5208,22189,179,1515,32767,13799,19343,16737,2
21913,8957,131,1,-9.15,0,34,5180,22196,179,1516,32767,13800,19333,16734,2
21918,8948,131,1,-9.05,0,43,5163,22207,179,1516,32767,13799,19338,16735,2
21917,8953,130,1,-9.37,0,39,5142,22212,179,1517,32767,13797,19336,16736,2
21921,8951,130,1,-9.21,0,36,5154,22218,179,1517,32767,13799,19333,16739,2
21913,8953,130,1,-8.95,0,36,5158,22222,179,1518,32767,13802,19336,16740,2
21924,8951,130,1,-9.34,0,32,5165,22230,179,1519,32767,13803,19337,16743,2
21926,8951,130,1,-9.35,0,28,5184,22239,179,1520,32767,13804,19351,16746,2
21940,8953,130,1,-8.95,0,38,5241,22246,179,1522,32767,13807,19353,16752,2
21931,8947,130,1,-9.33,0,43,5289,22258,180,1525,32767,13808,19358,16749,2
21941,8951,129,1,-9.28,0,38,5358,22270,180,1528,32767,13809,19370,16754,2
21940,8954,129,1,-9.36,0,34,5394,22283,181,1531,32767,13808,19377,16751,2
21944,8958,128,1,-9.31,0,32,5416,22299,181,1535,32767,13813,19370,16760,2
21944,8945,128,1,-8.89,0,34,5436,22316,182,1537,32767,13812,19372,16757,2
21956,8952,127,1,-9.14,0,34,5451,22327,182,1540,32767,13813,19372,16762,2
21960,8951,127,1,-9.07,0,37,5465,22343,182,1543,32767,13813,19379,16764,2
21963,8958,126,1,-9.23,0,35,5458,22350,182,1544,32767,13818,19369,16760,2
21977,8943,125,1,-9.19,0,38,5438,22359,182,1545,32767,13813,19374,16762,2
21979,8952,124,1,-9.45,0,38,5425,22365,182,1547,32767,13812,19384,16761,2
21991,8948,123,1,-9.46,0,34,5424,22371,182,1548,32767,13815,19387,16767,2
21998,8948,122,1,-8.83,0,40,5447,22381,182,1549,32767,13819,19389,16769,2
21999,8951,120,1,-9.3,0,35,5504,22392,183,1552,32767,13818,19384,16769,2
21998,8949,119,1,-9.33,0,35,5517,22401,183,1553,32767,13817,19385,16771,2
21997,8948,118,1,-9.14,0,35,5539,22416,183,1555,32767,13818,19385,16775,2
22001,8948,117,1,-9.24,0,40,5524,22425,183,1556,32767,13818,19387,16771,2
21999,8954,115,1,-9.23,0,37,5505,22433,183,1558,32767,13821,19389,16776,2
22015,8947,114,1,-9.19,0,39,5481,22437,183,1558,32767,13819,19390,16778,2
22006,8946,113,1,-9.06,0,33,5502,22444,183,1559,32767,13821,19398,16777,2
22008,8942,111,1,-9.34,0,35,5515,22450,183,1560,32767,13819,19399,16776,2
22015,8950,110,1,-9.1,0,38,5528,22459,183,1561,32767,13820,19404,16776,2
22009,8943,109,1,-9.53,0,32,5555,22466,184,1562,32767,13825,19407,16777,2
22026,8944,108,1,-9.12,0,35,5564,22474,184,1564,32767,13824,19414,16783,2
22011,8953,107,1,-9.11,0,40,5572,22481,184,1565,32767,13825,19411,16783,2
22013,8948,106,1,-9.27,0,35,5575,22491,184,1567,32767,13827,19413,16786,2
22018,8938,105,1,-9.08,0,39,5566,22497,184,1568,32767,13828,19420,16791,2
22019,8946,104,1,-9.4,0,28,5584,22504,184,1568,32767,13827,19418,16789,2
22037,8939,103,1,-9.16,0,42,5608,22511,184,1570,32767,13829,19420,16783,2
22043,8944,102,1,-9.3,0,36,5617,22520,185,1571,32767,13829,19421,16792,2
22031,8941,101,1,-9.19,0,45,5638,22528,185,1573,32767,13830,19421,16792,2
22034,8938,100,1,-9.17,0,35,5650,22534,185,1575,32767,13826,19424,16791,2
22047,8947,100,1,-9.35,0,40,5709,22547,185,1577,32767,13832,19425,16793,2
22052,8943,99,1,-9.53,0,28,5700,22551,185,1579,32767,13830,19425,16790,2
22045,8953,98,1,-9.3,0,31,5716,22562,186,1581,32767,13828,19434,16795,2
22047,8941,97,1,-9.34,0,38,5707,22572,186,1583,32767,13830,19433,16799,2
22051,8947,97,1,-9.12,0,43,5731,22584,186,1585,32767,13834,19439,16800,2
22057,8944,96,1,-9.28,0,34,5760,22591,186,1586,32767,13834,19438,16796,2
22066,8939,95,1,-9.31,0,41,5772,22604,186,1589,32767,13830,19438,16806,2
22062,8937,94,1,-9.46,0,28,5787,22615,187,1591,32767,13832,19447,16799,2
22076,8941,94,1,-9.39,0,39,5797,22624,187,1592,32767,13829,19440,16801,2
22066,8942,93,1,-9.24,0,38,5799,22634,187,1594,32767,13830,19438,16799,2
22073,8945,93,1,-9.42,0,35,5791,22641,187,1595,32767,13830,19443,16802,2
22082,8932,92,1,-9.33,0,40,5776,22647,187,1595,32767,13828,19442,16801,2
22086,8940,91,1,-9.39,0,41,5774,22651,187,1596,32767,13828,19438,16802,2
22086,8939,91,1,-9.34,0,37,5768,22656,187,1596,32767,13826,19436,16799,2
22086,8940,90,1,-9.34,0,32,5745,22662,187,1596,32767,13828,19439,16800,2
22089,8939,90,1,-9.16,0,36,5719,22662,187,1595,32767,13819,19424,16802,2
22096,8942,89,1,-9.21,0,35,5705,22663,187,1595,32767,13817,19404,16799,2
22086,8942,89,1,-9.41,0,41,5699,22661,186,1595,32767,13815,19411,16799,2
22093,8944,89,1,-9.19,0,36,5696,22662,186,1594,32767,13812,19408,16801,2
22080,8934,89,1,-9.39,0,34,5694,22657,186,1594,32767,13810,19405,16800,2
22089,8936,89,1,-9.28,0,40,5715,22659,187,1595,32767,13807,19409,16796,2
22086,8938,88,1,-9.19,0,38,5721,22663,187,1596,32767,13806,19395,16797,2
22085,8940,88,1,-9.25,0,40,5769,22668,187,1597,32767,13801,19389,16795,2
22088,8939,88,1,-9.3,0,43,5793,22668,187,1598,32767,13779,19364,16789,2
22080,8937,88,1,-9.31,0,37,5845,22674,188,1600,32767,13775,19372,16785,2
22080,8939,88,1,-9.4,0,36,5879,22679,188,1603,32767,13792,19390,16775,2
22078,8929,89,1,-9.09,0,35,5896,22680,188,1605,32767,13791,19390,16763,2
22096,8939,88,1,-9.4,0,40,5918,22687,189,1607,32767,13792,19399,16760,2
22090,8941,88,1,-9.29,0,40,5912,22695,189,1609,32767,13795,19410,16755,2
22100,8937,88,1,-9.42,0,39,5873,22704,189,1611,32767,13800,19422,16755,2
22102,8932,88,1,-9.54,0,34,5872,22713,189,1612,32767,13804,19432,16757,2
22115,8929,88,1,-9.33,0,33,5885,22724,189,1614,32767,13811,19439,16759,2
22104,8934,88,1,-9.39,0,31,5915,22729,189,1615,32767,13811,19447,16763,2
22127,8938,88,1,-9.63,0,37,5940,22742,189,1616,32767,13812,19451,16761,2
22123,8940,87,1,-9.57,0,32,5954,22753,190,1619,32767,13813,19451,16765,2
22122,8935,87,1,-9.33,0,42,5965,22763,190,1620,32767,13815,19453,16772,2
22138,8935,87,1,-9.43,0,31,5973,22779,190,1622,32767,13817,19454,16772,2
22138,8930,87,1,-9.37,0,36,5980,22789,190,1624,32767,13819,19461,16778,2
22142,8939,86,1,-9.25,0,39,5958,22800,190,1625,32767,13817,19464,16784,2
22131,8936,86,1,-9.31,0,46,5954,22806,190,1626,32767,13816,19457,16787,2
22135,8933,86,1,-9.27,0,41,5988,22816,190,1628,32767,13813,19455,16788,2
22137,8930,86,1,-9.48,0,41,6014,22823,191,1630,32767,13813,19452,16794,2
22142,8935,86,1,-9.16,0,46,6039,22834,191,1632,32767,13815,19444,16792,2
22139,8939,86,1,-9.29,0,40,6061,22844,191,1634,32767,13818,19448,16797,2
22139,8939,86,1,-9.34,0,32,6061,22851,191,1635,32767,13817,19458,16796,2
22143,8937,86,1,-9.3,0,41,6061,22861,192,1637,32767,13821,19461,16798,2
22143,8929,86,1,-9.32,0,41,6070,22868,192,1639,32767,13821,19468,16801,2
22155,8932,86,1,-9.44,0,42,6080,22876,192,1640,32767,13822,19471,16805,2
22156,8925,86,1,-9.16,0,41,6121,22885,192,1641,32767,13823,19476,16811,2
22160,8926,85,1,-9.18,0,36,6124,22898,192,1643,32767,13825,19485,16810,2
22164,8930,85,1,-9.51,0,41,6099,22905,192,1644,32767,13822,19477,16816,2
22170,8929,85,1,-9.45,0,41,6080,22908,192,1645,32767,13820,19479,16818,2
22172,8934,85,1,-9.42,0,34,6038,22912,192,1644,32767,13827,19476,16819,2
22172,8931,85,1,-9.35,0,41,6035,22911,192,1644,32767,13826,19480,16821,2
22179,8929,85,1,-9.42,0,33,6013,22911,192,1644,32767,13829,19488,16822,2
22176,8936,85,1,-9.33,0,37,6036,22914,192,1644,32767,13834,19488,16824,2
22183,8933,84,1,-9.35,0,38,6058,22919,192,1645,32767,13833,19493,16824,2
22167,8936,85,1,-9.25,0,34,6066,22925,192,1645,32767,13834,19490,16831,2
22179,8925,85,1,-9.12,0,35,6083,22928,192,1647,32767,13838,19493,16832,2
22178,8934,85,1,-9.51,0,36,6062,22930,192,1648,32767,13836,19501,16833,2
22174,8929,85,1,-9.41,0,35,6058,22937,192,1648,32767,13839,19502,16834,2
22184,8930,85,1,-9.59,0,31,6088,22944,192,1649,32767,13840,19509,16834,2
22181,8931,85,1,-9.22,0,33,6138,22949,193,1651,32767,13842,19512,16836,2
22172,8932,85,1,-9.47,0,30,6143,22956,193,1653,32767,13843,19520,16835,2
22177,8925,85,1,-9.42,0,33,6176,22965,193,1655,32767,13845,19519,16844,2
22180,8929,85,1,-9.42,0,34,6164,22970,193,1656,32767,13849,19528,16844,2
22181,8933,85,1,-9.48,0,37,6175,22982,194,1658,32767,13851,19535,16848,2
22188,8927,85,1,-9.66,0,32,6179,22988,194,1660,32767,13850,19544,16848,2
22183,8932,86,1,-9.55,0,33,6175,22996,194,1661,32767,13857,19539,16857,2
22188,8928,86,1,-9.39,0,38,6180,23004,194,1661,32767,13858,19541,16853,2
22192,8922,86,1,-9.46,0,36,6163,23006,194,1662,32767,13856,19542,16859,2
22193,8922,86,1,-9.53,0,41,6124,23010,194,1661,32767,13857,19540,16858,2
22195,8929,86,1,-9.57,0,41,6109,23011,193,1661,32767,13859,19547,16866,2
22208,8932,86,1,-9.34,0,37,6104,23011,193,1661,32767,13859,19542,16867,2
22198,8935,86,1,-9.43,0,32,6090,23011,193,1660,32767,13862,19547,16867,2
22195,8929,86,1,-9.23,0,39,6093,23014,193,1660,32767,13863,19545,16870,2
22206,8926,86,1,-9.34,0,30,6095,23017,193,1660,32767,13863,19551,16874,2
22204,8930,86,1,-9.57,0,32,6080,23018,193,1660,32767,13861,19543,16878,2
22204,8921,86,1,-9.54,0,37,6094,23021,193,1660,32767,13863,19549,16875,2
22206,8927,86,1,-9.55,0,34,6094,23023,193,1661,32767,13861,19548,16879,2
22205,8925,86,1,-9.66,0,32,6103,23026,194,1661,32767,13862,19548,16883,2
22200,8927,86,1,-9.35,0,39,6121,23030,194,1662,32767,13861,19553,16884,2
22201,8924,87,1,-9.24,0,46,6142,23036,194,1663,32767,13862,19552,16883,2
22190,8929,87,1,-9.43,0,38,6172,23047,194,1665,32767,13868,19563,16887,2
22202,8929,87,1,-9.14,0,35,6208,23052,195,1667,32767,13865,19569,16887,2
22214,8924,87,1,-9.34,0,39,6225,23059,195,1669,32767,13866,19578,16892,2
22197,8925,87,1,-9.33,0,39,6257,23067,195,1672,32767,13864,19581,16891,2
22205,8925,88,1,-9.6,0,35,6279,23075,196,1674,32767,13864,19584,16894,2
22200,8921,88,1,-9.42,0,37,6299,23086,196,1677,32767,13869,19591,16903,2
22204,8923,88,1,-9.14,0,32,6330,23094,196,1680,32767,13869,19597,16897,2
22209,8925,88,1,-9.28,0,35,6326,23105,196,1681,32767,13870,19594,16901,2
22222,8927,88,1,-9.47,0,29,6326,23113,196,1683,32767,13871,19587,16900,2
22222,8927,88,1,-9.37,0,35,6297,23120,196,1684,32767,13863,19588,16903,2
22223,8926,88,1,-9.48,0,35,6252,23124,196,1682,32767,13857,19584,16901,2
22225,8924,88,1,-9.25,0,39,6234,23127,196,1682,32767,13865,19582,16902,2
22232,8923,88,1,-9.51,0,36,6212,23130,196,1681,32767,13864,19576,16903,2
22226,8929,88,1,-9.57,0,34,6191,23131,195,1680,32767,13851,19542,16893,2
22229,8927,88,1,-9.23,0,50,6180,23128,195,1679,32767,13835,19506,16882,2
22230,8919,88,1,-9.63,0,53,6184,23123,195,1678,32767,13836,19518,16879,2
22229,8924,88,1,-9.16,0,52,6163,23120,195,1677,32767,13835,19536,16885,2
22219,8921,88,1,-9.35,0,48,6175,23116,195,1677,32767,13838,19536,16879,2
22222,8924,89,1,-9.07,0,52,6161,23118,195,1677,32767,13846,19543,16889,2
22221,8917,89,1,-9.59,0,45,6157,23116,195,1676,32767,13847,19552,16891,2
22225,8920,89,1,-9.35,0,48,6155,23117,195,1677,32767,13858,19562,16898,2
22221,8929,89,1,-9.42,0,38,6158,23117,195,1676,32767,13861,19564,16903,2
22218,8919,89,1,-9.47,0,37,6153,23122,195,1677,32767,13842,19557,16904,2
22222,8920,89,1,-9.4,0,43,6163,23125,195,1677,32767,13858,19569,16908,2
22216,8921,90,1,-9.54,0,44,6172,23131,196,1678,32767,13865,19573,16913,2
22219,8920,90,1,-9.18,0,40,6189,23138,196,1679,32767,13867,19574,16919,2
22228,8921,90,1,-9.07,0,39,6213,23139,196,1680,32767,13872,19586,16922,2
22230,8918,90,1,-9.07,0,40,6270,23146,196,1682,32767,13878,19598,16926,2
22221,8922,90,1,-9.48,0,34,6287,23156,197,1684,32767,13876,19601,16928,2
22222,8915,90,1,-9.55,0,36,6320,23164,197,1686,32767,13879,19606,16934,2
22232,8917,91,1,-9.18,0,33,6315,23178,197,1688,32767,13884,19605,16939,2
22236,8916,91,1,-9.45,0,34,6289,23187,197,1689,32767,13882,19604,16939,2
22227,8918,91,1,-9.5,0,36,6289,23190,197,1690,32767,13883,19608,16943,2
22237,8917,91,1,-9.42,0,29,6286,23199,197,1691,32767,13887,19615,16943,2
22230,8916,91,1,-9.28,0,34,6293,23203,197,1693,32767,13888,19626,16949,2
22239,8921,91,1,-9.37,0,35,6278,23208,197,1692,32767,13888,19624,16949,2
22249,8911,91,1,-9.46,0,33,6298,23216,197,1693,32767,13892,19627,16951,2
22248,8921,91,1,-9.29,0,31,6287,23221,197,1695,32767,13894,19636,16954,2
22243,8920,91,1,-9.46,0,34,6282,23225,197,1695,32767,13892,19640,16957,2
22249,8921,91,1,-9.33,0,27,6303,23228,198,1696,32767,13894,19649,16957,2
22239,8919,91,1,-9.43,0,30,6329,23235,198,1698,32767,13895,19652,16960,2
22244,8918,91,1,-9.19,0,32,6348,23245,198,1699,32767,13896,19651,16961,2
22260,8922,91,1,-9.5,0,33,6360,23251,198,1700,32767,13900,19651,16964,2
22253,8913,91,1,-9.28,0,36,6360,23259,199,1702,32767,13898,19652,16964,2
22251,8921,91,1,-9.37,0,28,6337,23262,199,1703,32767,13899,19656,16963,2
22260,8916,91,1,-9.41,0,32,6336,23267,198,1704,32767,13901,19654,16968,2
22246,8915,91,1,-8.95,0,30,6350,23270,199,1704,32767,13902,19657,16969,2
22251,8914,91,1,-9.32,0,35,6369,23272,199,1705,32767,13904,19668,16973,2
22263,8921,91,1,-9.37,0,29,6386,23274,199,1706,32767,13903,19667,16978,2
22263,8915,91,1,-9.34,0,28,6408,23279,199,1708,32767,13906,19672,16976,2
22260,8922,91,1,-9.07,0,28,6430,23285,200,1710,32767,13907,19679,16981,2
22267,8918,91,1,-9.28,0,38,6444,23294,200,1711,32767,13908,19673,16980,2
22263,8916,91,1,-9.44,0,33,6443,23299,200,1713,32767,13906,19671,16983,2
22267,8918,91,1,-9.22,0,33,6430,23303,200,1713,32767,13906,19667,16984,2
22276,8916,91,1,-9.39,0,33,6378,23308,200,1713,32767,13907,19662,16983,2
22276,8921,91,1,-9.52,0,33,6345,23306,199,1712,32767,13910,19660,16984,2
22283,8915,91,1,-9.54,0,29,6313,23305,199,1711,32767,13906,19647,16991,2
22274,8919,91,1,-9.46,0,40,6297,23305,199,1710,32767,13895,19649,16987,2
22272,8916,91,1,-9.4,0,37,6285,23301,199,1709,32767,13886,19649,16989,2
22279,8913,91,1,-9.39,0,43,6292,23300,199,1709,32767,13899,19649,16991,2
22265,8916,91,1,-9.26,0,33,6307,23297,199,1708,32767,13902,19652,16994,2
22278,8917,91,1,-9.44,0,35,6334,23299,199,1709,32767,13904,19655,16997,2
22267,8918,91,1,-9.09,0,38,6367,23303,199,1711,32767,13906,19660,17000,2
22276,8916,91,1,-9.48,0,40,6401,23312,200,1712,32767,13905,19664,17004,2
22265,8924,91,1,-9.47,0,35,6414,23320,200,1714,32767,13907,19662,17003,2
22271,8921,91,1,-9.33,0,43,6424,23327,200,1715,32767,13902,19664,17004,2
22272,8917,91,1,-9.52,0,39,6385,23331,200,1716,32767,13901,19657,17008,2
22271,8913,91,1,-9.48,0,38,6372,23335,200,1716,32767,13904,19661,17007,2
22264,8919,91,1,-9.33,0,40,6362,23336,200,1717,32767,13906,19655,17007,2
22284,8920,91,1,-9.28,0,41,6380,23341,200,1717,32767,13905,19660,17011,2
22274,8916,92,1,-9.14,0,37,6428,23340,200,1718,32767,13908,19664,17009,2
22276,8912,92,1,-9.5,0,36,6444,23343,200,1720,32767,13908,19668,17012,2
22279,8914,92,1,-9.3,0,26,6434,23351,201,1720,32767,13909,19667,17015,2
22288,8918,92,1,-9.24,0,38,6418,23350,201,1721,32767,13910,19668,17013,2
22279,8911,92,1,-9.57,0,34,6411,23352,201,1723,32767,13908,19670,17017,2
22284,8911,92,1,-9.34,0,32,6396,23355,200,1722,32767,13907,19673,17017,2
22291,8904,92,1,-9.43,0,33,6405,23360,200,1723,32767,13912,19674,17021,2
22271,8911,92,1,-9.43,0,30,6440,23363,201,1723,32767,13913,19683,17024,2
22288,8912,92,1,-9.22,0,28,6450,23371,201,1725,32767,13910,19682,17024,2
22279,8914,92,1,-9.5,0,41,6468,23372,201,1726,32767,13910,19685,17025,2
22289,8912,92,1,-9.44,0,41,6486,23375,201,1727,32767,13910,19686,17023,2
22281,8914,92,1,-9.39,0,30,6466,23381,201,1728,32767,13908,19677,17027,2
22293,8911,92,1,-9.56,0,37,6458,23387,201,1728,32767,13909,19664,17027,2
22283,8917,92,1,-9.08,0,42,6428,23390,201,1728,32767,13906,19652,17027,2
22310,8913,92,1,-9.54,0,49,6369,23389,201,1727,32767,13908,19647,17029,2
22313,8905,92,1,-9.52,0,45,6339,23387,200,1725,32767,13905,19644,17029,2
22299,8919,92,1,-9.35,0,40,6314,23385,200,1724,32767,13907,19642,17035,2
22297,8908,92,1,-9.21,0,45,6299,23382,200,1722,32767,13910,19638,17036,2
22290,8912,92,1,-9.3,0,35,6289,23381,200,1721,32767,13905,19634,17035,2
22284,8911,92,1,-9.11,0,47,6295,23377,200,1720,32767,13906,19635,17040,2
22292,8911,92,1,-9.51,0,37,6312,23373,200,1720,32767,13906,19641,17042,2
22278,8912,92,1,-9.48,0,38,6332,23377,200,1720,32767,13910,19644,17048,2
22288,8913,92,1,-9.51,0,38,6357,23378,200,1721,32767,13910,19653,17049,2
22277,8915,93,1,-9.16,0,37,6364,23383,201,1722,32767,13913,19646,17051,2
22275,8911,93,1,-9.38,0,35,6366,23383,201,1723,32767,13911,19647,17049,2
22276,8910,93,1,-9.45,0,41,6357,23385,201,1723,32767,13909,19641,17047,2
22277,8912,93,1,-9.47,0,40,6325,23386,201,1722,32767,13910,19640,17051,2
22279,8910,93,1,-9.22,0,41,6310,23385,200,1721,32767,13911,19638,17051,2
22283,8912,93,1,-9.5,0,37,6290,23383,200,1720,32767,13913,19633,17053,2
22278,8915,93,1,-9.3,0,44,6282,23385,200,1720,32767,13913,19623,17055,2
22276,8909,93,1,-9.34,0,45,6268,23379,200,1719,32767,13914,19628,17058,2
22275,8911,94,1,-9.25,0,42,6272,23382,200,1719,32767,13917,19633,17064,2
22271,8913,94,1,-9.27,0,39,6267,23380,200,1719,32767,13918,19626,17062,2
22278,8918,94,1,-9.47,0,37,6279,23382,200,1718,32767,13920,19628,17066,2
22261,8910,94,1,-9.05,0,42,6287,23383,200,1719,32767,13917,19624,17068,2
22279,8911,94,1,-9.43,0,35,6285,23386,200,1719,32767,13917,19626,17070,2
22270,8910,94,1,-9.46,0,34,6278,23393,200,1719,32767,13921,19629,17073,2
22277,8908,94,1,-9.48,0,46,6278,23390,200,1719,32767,13921,19634,17074,2
22270,8910,94,1,-9.48,0,41,6287,23393,200,1719,32767,13925,19633,17078,2
22268,8908,94,1,-9.52,0,36,6304,23396,201,1721,32767,13925,19636,17084,2
22269,8912,94,1,-9.19,0,47,6312,23400,201,1721,32767,13927,19642,17084,2
22270,8911,95,1,-9.28,0,34,6334,23401,201,1722,32767,13926,19642,17085,2
22263,8913,95,1,-9.64,0,38,6339,23408,201,1723,32767,13928,19651,17090,2
22276,8906,95,1,-9.37,0,37,6369,23412,201,1724,32767,13928,19652,17090,2
22271,8911,95,1,-9.22,0,40,6377,23416,202,1726,32767,13933,19663,17093,2
22263,8902,95,1,-9.11,0,38,6386,23420,202,1727,32767,13933,19657,17092,2
22274,8909,95,1,-9.37,0,34,6393,23425,202,1728,32767,13933,19665,17098,2
22283,8912,95,1,-9.0,0,37,6403,23429,202,1730,32767,13936,19668,17101,2
22276,8909,95,1,-8.99,0,40,6404,23434,202,1731,32767,13935,19671,17097,2
22291,8901,95,1,-9.49,0,36,6417,23436,202,1732,32767,13937,19677,17103,2
22285,8904,95,1,-9.51,0,35,6423,23441,202,1733,32767,13940,19685,17100,2
22291,8901,95,1,-9.66,0,38,6433,23446,203,1734,32767,13939,19688,17102,2
22284,8910,95,1,-9.28,0,43,6433,23450,203,1736,32767,13937,19688,17106,2
22291,8904,95,1,-9.37,0,38,6439,23459,203,1737,32767,13938,19683,17109,2
22298,8901,95,1,-9.29,0,38,6432,23461,203,1738,32767,13940,19687,17108,2
22300,8911,95,1,-9.28,0,46,6438,23465,203,1738,32767,13941,19696,17108,2
22296,8904,95,1,-9.29,0,44,6426,23466,203,1739,32767,13943,19700,17108,2
22298,8907,95,1,-9.33,0,40,6431,23467,203,1740,32767,13942,19705,17114,2
22304,8910,95,1,-9.19,0,38,6425,23471,203,1740,32767,13946,19705,17114,2
